District,Block,Month of Data Collection,Plantation Year,Tree Type,Tree species,Latitude,Longitude,GBH_cm,DBH_cm,Tree Height_foot,North South_Tree Crown Size_Foot,East West_Tree Crown Size_foot,Tree Crown_foot,tree_age_years,height_m,crown_m,true_dbh,pred_dbh,rel_err_pct,in_90
Ahmednagar,Jamkhed,February 2024,2013.0,Fruit,Jamun,18.7527154,75.2972222,52.0,16.56050955,14.0,12.5,13.5,13.0,10.83,4.2672,3.9624,16.56050955,19.091420618438736,15.282809147854616,True
Ahmednagar,Jamkhed,February 2024,2013.0,Fruit,Jamun,18.7525,75.296071,50.0,15.92356688,12.5,9.5,9.0,9.25,10.83,3.81,2.8194000000000004,15.923566880000001,15.770922289487759,-0.9586080283555302,True
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Jamun,18.7459369,74.9650836,19.0,6.050955414,6.0,5.0,5.0,5.0,4.92,1.8288000000000002,1.524,6.050955414,7.330980534587714,21.154099361336236,True
Ahmednagar,Jamkhed,February 2024,2013.0,Fruit,Jamun,18.7529281,75.2942336,72.0,22.92993631,18.5,16.1,15.0,15.55,10.83,5.638800000000001,4.7396400000000005,22.929936309999995,23.1128025596942,0.7975000332401873,True
Ahmednagar,Jamkhed,February 2024,2013.0,Fruit,Jamun,18.7523512,75.2961156,58.0,18.47133758,10.5,11.5,13.0,12.25,10.83,3.2004,3.7338,18.47133758,16.31641484520755,-11.666305839841892,True
Ahmednagar,Shrigonda,July 2023,2021.0,Fruit,Jamun,18.8343524,74.4149287,20.0,6.369426752,9.0,4.0,4.0,4.0,2.25,2.7432000000000003,1.2192,6.369426752,6.8157766792334415,7.007693857116542,True
Ahmednagar,Jamkhed,February 2024,2013.0,Fruit,Jamun,18.7530795,75.2941016,46.0,14.64968153,13.0,12.0,12.2,12.1,10.83,3.9624,3.6880800000000002,14.649681529999997,18.015864495235828,22.977857630164007,True
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Jamun,18.7462665,74.9650027,17.0,5.414012739,5.0,3.0,3.0,3.0,4.92,1.524,0.9144000000000001,5.414012739,5.665133785209352,4.638353441623687,True
Ahmednagar,Jamkhed,February 2024,2013.0,Fruit,Jamun,18.7531911,75.2972454,55.0,17.51592357,15.0,13.0,12.0,12.5,10.83,4.572,3.81,17.51592357,19.63178639118386,12.079653195151824,True
Ahmednagar,Jamkhed,February 2024,2013.0,Fruit,Jamun,18.7522436,75.2975389,20.0,6.369426752,8.0,3.5,5.0,4.25,10.83,2.4384,1.2954,6.369426752,9.673650623135204,51.87631477350262,False
Ahmednagar,Jamkhed,February 2024,2013.0,Fruit,Jamun,18.7529902,75.2970524,50.0,15.92356688,14.0,14.0,13.0,13.5,10.83,4.2672,4.1148,15.923566880000001,19.9153886520555,25.068640726904146,True
Ahmednagar,Jamkhed,February 2024,2013.0,Fruit,Jamun,18.7526214,75.2959899,63.0,20.06369427,14.0,14.0,15.0,14.5,10.83,4.2672,4.4196,20.06369427,20.315489538461964,1.2549795918614,True
Ahmednagar,Jamkhed,February 2024,2013.0,Fruit,Jamun,18.752757,75.2968134,65.0,20.70063694,13.0,13.5,12.0,12.75,10.83,3.9624,3.8862,20.70063694,18.17068158634749,-12.221630479223833,True
Ahmednagar,Karjat,March 2024,2015.0,Fruit,Jamun,18.7268975,74.9848548,64.0,20.38216561,11.0,19.0,15.0,17.0,8.92,3.3528000000000002,5.1816,20.382165610000005,18.118576542746364,-11.105733858540853,True
Ahmednagar,Karjat,July 2023,2020.0,Fruit,Jamun,18.6925103,74.9249814,35.0,11.14649682,12.0,6.0,6.0,6.0,3.25,3.6576000000000004,1.8288000000000002,11.146496819999998,9.83957822900953,-11.724926782785078,True
Ahmednagar,Shrigonda,February 2024,2022.0,Fruit,Jamun,18.8347133,74.4149206,12.0,3.821656051,4.5,3.0,4.0,3.5,1.83,1.3716000000000002,1.0668,3.821656051,4.35116239207962,13.855415924755068,True
Pune,Shirur,August 2023,2019.0,Fruit,Jamun,18.8197943,74.0740713,66.0,21.01910828,14.0,14.0,14.0,14.0,4.33,4.2672,4.2672,21.019108280000005,19.509101129639685,-7.183973412407386,True
Ahmednagar,Shrigonda,February 2024,2022.0,Fruit,Jamun,18.8346891,74.4147474,8.0,2.547770701,5.5,4.0,4.0,4.0,1.83,1.6764000000000001,1.2192,2.547770701,5.029371473526696,97.40283030779293,False
Ahmednagar,Jamkhed,February 2024,2013.0,Fruit,Jamun,18.75323,75.2941194,37.0,11.78343949,7.2,6.2,5.0,5.6,10.83,2.19456,1.70688,11.783439489999997,10.116287077034825,-14.14826642407762,True
Ahmednagar,Jamkhed,February 2024,2013.0,Fruit,Jamun,18.7522876,75.2976434,55.0,17.51592357,14.0,15.0,13.5,14.25,10.83,4.2672,4.3434,17.51592357,19.932189291995368,13.794680664933763,True
Pune,Shirur,August 2023,2019.0,Fruit,Jamun,18.8181844,74.0738569,54.0,17.19745223,11.0,10.0,12.0,11.0,4.33,3.3528000000000002,3.3528000000000002,17.19745223,15.682880734037015,-8.806952772462997,True
Ahmednagar,Jamkhed,February 2024,2013.0,Fruit,Jamun,18.7530363,75.2972802,63.0,20.06369427,14.0,16.0,15.0,15.5,10.83,4.2672,4.7244,20.06369427,20.585363475910025,2.6000655656423444,True
Ahmednagar,Jamkhed,February 2024,2013.0,Fruit,Jamun,18.7521823,75.29593,55.0,17.51592357,13.0,11.0,13.0,12.0,10.83,3.9624,3.6576000000000004,17.51592357,17.914016383362718,2.272748061338543,True
Ahmednagar,Karjat,July 2023,2020.0,Fruit,Jamun,18.6925539,74.9249814,32.0,10.1910828,15.0,8.0,8.0,8.0,3.25,4.572,2.4384,10.191082800000002,11.992402939859927,17.675453876794375,True
Ahmednagar,Jamkhed,February 2024,2013.0,Fruit,Jamun,18.7533567,75.29408,52.0,16.56050955,13.0,10.0,9.0,9.5,10.83,3.9624,2.8956,16.56050955,16.463138469845877,-0.5879715226161162,True
Pune,Shirur,August 2023,2019.0,Fruit,Jamun,18.8198033,74.0740667,50.0,15.92356688,15.0,14.0,14.0,14.0,4.33,4.572,4.2672,15.923566880000001,20.203750082773343,26.879550511696298,True
Ahmednagar,Shrigonda,February 2024,2022.0,Fruit,Jamun,18.8346106,74.414572,28.0,8.917197452,10.0,6.0,8.0,7.0,1.83,3.048,2.1336,8.917197451999998,8.184281078289422,-8.21913361967996,True
Ahmednagar,Jamkhed,February 2024,2013.0,Fruit,Jamun,18.7530355,75.2941759,50.0,15.92356688,12.0,8.0,7.0,7.5,10.83,3.6576000000000004,2.286,15.923566880000001,14.559035345101462,-8.569258038614393,True
Ahmednagar,Jamkhed,February 2024,2013.0,Fruit,Jamun,18.7519798,75.2973312,45.0,14.33121019,10.0,8.0,11.0,9.5,10.83,3.048,2.8956,14.331210190000002,14.24081376337585,-0.63076617693618,True
Ahmednagar,Jamkhed,February 2024,2013.0,Fruit,Jamun,18.7527192,75.295859,65.0,20.70063694,14.0,12.5,12.0,12.25,10.83,4.2672,3.7338,20.70063694,18.91662964113064,-8.61812756795955,True
Ahmednagar,Karjat,July 2023,2020.0,Fruit,Jamun,18.6928997,74.9251251,44.0,14.01273885,16.0,8.0,9.0,8.5,3.25,4.8768,2.5908,14.012738850000002,12.686798070546189,-9.462395564831445,True
Ahmednagar,Jamkhed,February 2024,2013.0,Fruit,Jamun,18.753002,75.2939661,38.0,12.10191083,14.0,10.5,11.0,10.75,10.83,4.2672,3.2766,12.101910829999998,17.566915242622688,45.158194349566955,False
Pune,Shirur,August 2023,2019.0,Fruit,Jamun,18.8190983,74.0738983,62.0,19.74522293,15.0,16.0,15.0,15.5,4.33,4.572,4.7244,19.74522293,21.052930278001472,6.6229049559860895,True
Ahmednagar,Karjat,August 2023,2020.0,Wild,Kaduneem,18.7466894,74.9649606,15.0,4.777070064,6.0,3.0,3.0,3.0,3.33,1.8288000000000002,0.9144000000000001,4.777070064,4.365721497020015,-8.610896668229922,True
Ahmednagar,Karjat,March 2024,2019.0,Wild,Kaduneem,18.7463942,74.9646672,21.0,6.687898089,6.0,3.0,4.0,3.5,4.92,1.8288000000000002,1.0668,6.687898089,4.923546218974345,-26.381261295347688,True
Ahmednagar,Karjat,August 2023,2020.0,Wild,Kaduneem,18.7469321,74.9650698,21.0,6.687898089,9.0,5.0,5.0,5.0,3.33,2.7432000000000003,1.524,6.687898089,6.347430600914754,-5.090799583881731,True
Ahmednagar,Karjat,March 2024,2019.0,Wild,Kaduneem,18.746325,74.9650633,20.0,6.369426752,10.0,3.0,3.0,3.0,4.92,3.048,0.9144000000000001,6.369426752,6.0034611780028655,-5.745659511387287,True
Ahmednagar,Jamkhed,February 2024,2013.0,Fruit,Kaduneem,18.7532265,75.2936779,44.0,14.01273885,16.0,12.0,10.0,11.0,10.83,4.8768,3.3528000000000002,14.012738850000002,15.251376146627623,8.839366164506954,True
Ahmednagar,Karjat,August 2023,2020.0,Wild,Kaduneem,18.7466281,74.9650251,18.0,5.732484076,9.0,4.0,4.0,4.0,3.33,2.7432000000000003,1.2192,5.732484076,5.8058583249338716,1.2799730092764607,True
Ahmednagar,Karjat,March 2024,2005.0,Wild,Kaduneem,18.7471987,74.9658128,24.0,7.643312102,7.0,4.0,5.0,4.5,18.92,2.1336,1.3716000000000002,7.643312101999999,7.117941001999101,-6.873605224931557,True
Ahmednagar,Karjat,March 2024,2019.0,Wild,Kaduneem,18.7462619,74.9645971,16.0,5.095541401,6.0,3.0,4.0,3.5,4.92,1.8288000000000002,1.0668,5.095541401,4.917698597203152,-3.4901650247007345,True
Ahmednagar,Karjat,August 2023,2020.0,Wild,Kaduneem,18.7468902,74.9650202,17.0,5.414012739,8.0,4.0,4.0,4.0,3.33,2.4384,1.2192,5.414012739,5.5524060858953375,2.556206524938823,True
Ahmednagar,Karjat,July 2023,2010.0,Wild,Kaduneem,18.6622436,74.9333469,113.0,35.98726115,30.0,20.0,20.0,20.0,13.25,9.144,6.096,35.98726115000001,32.8227412897766,-8.793444566490459,True
Gadchiroli,Gadchiroli,August 2023,1990.0,Fruit,Kaju,20.1275299,79.9948052,43.0,13.69426752,27.0,16.0,18.0,17.0,33.33,8.2296,5.1816,13.694267520000002,13.074232325102349,-4.527698863718803,True
Gadchiroli,Gadchiroli,August 2023,1990.0,Fruit,Kaju,20.127346,79.9949005,30.0,9.554140127,27.0,10.0,8.0,9.0,33.33,8.2296,2.7432000000000003,9.554140127,9.680224972855596,1.3196880533422375,True
Gadchiroli,Gadchiroli,August 2023,1990.0,Fruit,Kaju,20.12754,79.9948317,44.0,14.01273885,26.0,20.0,24.0,22.0,33.33,7.9248,6.7056000000000004,14.012738850000002,14.837307207074991,5.884419640597164,True
Gadchiroli,Gadchiroli,August 2023,1990.0,Fruit,Kaju,20.127504,79.9950364,22.0,7.006369427,15.0,16.0,10.0,13.0,33.33,4.572,3.9624,7.006369427,8.654121354347977,23.517913871314576,True
Gadchiroli,Gadchiroli,August 2023,1990.0,Fruit,Kaju,20.1273893,79.9950104,47.0,14.96815287,17.0,24.0,28.0,26.0,33.33,5.1816,7.9248,14.968152869999999,13.364866795132214,-10.711315476214704,True
Gadchiroli,Gadchiroli,August 2023,1990.0,Fruit,Kaju,20.1274826,79.994827,48.0,15.2866242,25.0,30.0,38.0,34.0,33.33,7.62,10.3632,15.2866242,18.530699483737823,21.221659153090343,True
Gadchiroli,Gadchiroli,August 2023,1990.0,Fruit,Kaju,20.1273782,79.9950055,16.0,5.095541401,14.0,8.0,8.0,8.0,33.33,4.2672,2.4384,5.095541401,6.674521641687994,30.987487225167452,True
Ahmednagar,Karjat,March 2024,2019.0,Wild,Kanchan,18.7464718,74.9652569,46.0,14.64968153,15.0,16.0,15.0,15.5,4.92,4.572,4.7244,14.649681529999997,13.272359906493488,-9.401717168294711,True
Ahmednagar,Karjat,August 2023,2020.0,Wild,Kanchan,18.7469802,74.9652999,24.0,7.643312102,12.0,6.0,6.0,6.0,3.33,3.6576000000000004,1.8288000000000002,7.643312101999999,8.335253115591696,9.052894927719079,True
Ahmednagar,Karjat,August 2023,2020.0,Wild,Kanchan,18.7467739,74.964855,26.0,8.280254777,10.0,7.0,7.0,7.0,3.33,3.048,2.1336,8.280254776999998,8.47905888305972,2.400941896280034,True
Ahmednagar,Karjat,February 2024,2019.0,Wild,Kanchan,18.7470633,74.9652383,45.0,14.33121019,14.0,21.0,16.0,18.5,4.83,4.2672,5.638800000000001,14.331210190000002,13.899491311150127,-3.0124383993133983,True
Ahmednagar,Karjat,March 2024,2019.0,Wild,Kanchan,18.7462775,74.9646015,20.0,6.369426752,10.0,3.0,2.0,2.5,4.92,3.048,0.762,6.369426752,5.971655254860624,-6.245012504688515,True
Ahmednagar,Karjat,August 2023,2020.0,Wild,Kanchan,18.7466323,74.9648839,25.0,7.961783439,20.0,9.0,9.0,9.0,3.33,6.096,2.7432000000000003,7.961783439,10.91868027029861,37.13862420339828,False
Ahmednagar,Karjat,February 2024,2019.0,Wild,Kanchan,18.7470864,74.9652329,37.0,11.78343949,11.0,12.0,10.0,11.0,4.83,3.3528000000000002,3.3528000000000002,11.783439489999997,10.818881900367398,-8.185704950164766,True
Ahmednagar,Karjat,February 2024,2019.0,Wild,Kanchan,18.7468446,74.9651632,41.0,13.05732484,15.0,15.0,11.0,13.0,4.83,4.572,3.9624,13.057324839999998,12.25702235328631,-6.129145874214832,True
Ahmednagar,Karjat,August 2023,2020.0,Wild,Kanchan,18.7460599,74.9646811,24.0,7.643312102,12.0,8.0,7.0,7.5,3.33,3.6576000000000004,2.286,7.643312101999999,9.160996152202143,19.85636632324639,True
Ahmednagar,Karjat,August 2023,2020.0,Wild,Kanchan,18.746837,74.9652192,30.0,9.554140127,15.0,8.0,8.0,8.0,3.33,4.572,2.4384,9.554140127,9.638036273727698,0.8781130024522796,True
Ahmednagar,Karjat,August 2023,2020.0,Wild,Kanchan,18.7467261,74.9652988,34.0,10.82802548,15.0,8.0,9.0,8.5,3.33,4.572,2.5908,10.82802548,9.961652758319778,-8.001206898528864,True
Ahmednagar,Karjat,August 2023,2020.0,Wild,Kanchan,18.7470085,74.9652321,34.0,10.82802548,15.0,8.0,8.0,8.0,3.33,4.572,2.4384,10.82802548,9.744684440272719,-10.004973129480312,True
Ahmednagar,Karjat,August 2023,2020.0,Wild,Kanchan,18.7468253,74.9651252,28.0,8.917197452,15.0,7.0,7.0,7.0,3.33,4.572,2.1336,8.917197451999998,9.194357202440944,3.108148630024819,True
Ahmednagar,Karjat,February 2024,2019.0,Wild,Kanchan,18.7469317,74.96526,36.0,11.46496815,13.0,15.0,19.0,17.0,4.83,3.9624,5.1816,11.464968150000002,13.259618241895934,15.653336916561178,True
Ahmednagar,Karjat,August 2023,2020.0,Wild,Kanchan,18.7462157,74.9647517,26.0,8.280254777,12.0,8.0,8.0,8.0,3.33,3.6576000000000004,2.4384,8.280254776999998,9.207364307276382,11.196630481124922,True
Ahmednagar,Karjat,March 2024,2019.0,Wild,Kanchan,18.7462913,74.9654114,23.0,7.324840764,8.0,6.0,5.0,5.5,4.92,2.4384,1.6764000000000001,7.324840764,7.664732081244787,4.6402553747690805,True
Ahmednagar,Karjat,August 2023,2020.0,Wild,Kanchan,18.7467793,74.9651695,26.0,8.280254777,15.0,8.0,8.0,8.0,3.33,4.572,2.4384,8.280254776999998,9.660507331998947,16.66920393358989,True
Ahmednagar,Karjat,March 2024,2019.0,Wild,Kashid,18.746423,74.9647389,24.0,7.643312102,12.0,5.0,6.0,5.5,4.92,3.6576000000000004,1.6764000000000001,7.643312101999999,8.656356164758535,13.253993154269539,True
Ahmednagar,Karjat,March 2024,2005.0,Wild,Kashid,18.7465561,74.9645418,31.0,9.872611465,11.0,5.0,7.0,6.0,18.92,3.3528000000000002,1.8288000000000002,9.872611464999999,8.197475863917306,-16.96750253994415,True
Ahmednagar,Karjat,March 2024,2005.0,Wild,Kashid,18.7463939,74.9646325,26.0,8.280254777,8.0,3.0,4.0,3.5,18.92,2.4384,1.0668,8.280254776999998,6.878820021736446,-16.925019736787654,True
Ahmednagar,Karjat,March 2024,2005.0,Wild,Kashid,18.7463826,74.9645857,26.0,8.280254777,10.0,3.0,4.0,3.5,18.92,3.048,1.0668,8.280254776999998,7.209387368258602,-12.932783321063217,True
Ahmednagar,Karjat,March 2024,2005.0,Wild,Kashid,18.7464339,74.9644247,28.0,8.917197452,14.0,7.0,6.0,6.5,18.92,4.2672,1.9812,8.917197451999998,8.800365919802843,-1.310182182530359,True
Ahmednagar,Karjat,March 2024,2005.0,Wild,Kashid,18.7464194,74.9645758,22.0,7.006369427,8.0,3.0,4.0,3.5,18.92,2.4384,1.0668,7.006369427,6.954967848164666,-0.7336407160782973,True
Ahmednagar,Karjat,March 2024,2013.0,Fruit,Lemon,18.5617517,75.1342983,67.0,21.33757962,12.0,14.0,16.0,15.0,10.92,3.6576000000000004,4.572,21.33757962,18.0092686985357,-15.598352675130172,True
Ahmednagar,Jamkhed,February 2024,2012.0,Fruit,Lemon,18.7304735,75.1815177,47.0,14.96815287,12.0,14.0,12.0,13.0,11.83,3.6576000000000004,3.9624,14.968152869999999,15.969181796720505,6.68772516832604,True
Ahmednagar,Karjat,March 2024,2013.0,Fruit,Lemon,18.5619348,75.1344144,60.0,19.10828025,15.0,17.0,16.0,16.5,10.92,4.572,5.0292,19.10828025,20.853564069918065,9.133651993187952,True
Ahmednagar,Karjat,March 2024,2013.0,Fruit,Lemon,18.5622841,75.1342936,70.0,22.29299363,13.0,14.0,14.0,14.0,10.92,3.9624,4.2672,22.292993629999998,17.335124724763524,-22.239583375489772,True
Ahmednagar,Karjat,February 2024,2008.0,Fruit,Lemon,18.7268278,74.9845549,48.0,15.2866242,11.0,15.0,14.0,14.5,15.83,3.3528000000000002,4.4196,15.2866242,16.13011064057932,5.517807133502509,True
Ahmednagar,Karjat,February 2024,2012.0,Fruit,Lemon,18.5386493,75.0076147,26.0,8.280254777,7.0,7.0,8.0,7.5,11.83,2.1336,2.286,8.280254776999998,9.04524254061236,9.238698376012088,True
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Lemon,18.7758249,74.4491266,42.0,13.37579618,10.0,9.0,9.0,9.0,4.25,3.048,2.7432000000000003,13.375796179999998,13.94422249628776,4.249663411720445,True
Ahmednagar,Karjat,March 2024,2013.0,Fruit,Lemon,18.5623517,75.1345967,66.0,21.01910828,18.0,17.0,17.0,17.0,10.92,5.486400000000001,5.1816,21.019108280000005,22.724910101409368,8.115481392864124,True
Ahmednagar,Karjat,March 2024,2013.0,Fruit,Lemon,18.5618283,75.1343567,61.0,19.42675159,13.0,15.0,17.0,16.0,10.92,3.9624,4.8768,19.42675159,19.384566948242515,-0.21714717235174869,True
Ahmednagar,Jamkhed,February 2024,2012.0,Fruit,Lemon,18.7302888,75.1817633,55.0,17.51592357,12.0,14.0,13.0,13.5,11.83,3.6576000000000004,4.1148,17.51592357,16.27815788162261,-7.066516837840884,True
Ahmednagar,Karjat,March 2024,2013.0,Fruit,Lemon,18.5626983,75.1345183,65.0,20.70063694,12.0,14.0,14.0,14.0,10.92,3.6576000000000004,4.2672,20.70063694,17.28686011968944,-16.49116802640064,True
Ahmednagar,Karjat,March 2024,2015.0,Fruit,Lemon,18.7271436,74.9848027,35.0,11.14649682,11.0,10.0,8.0,9.0,8.92,3.3528000000000002,2.7432000000000003,11.146496819999998,12.678796063758194,13.746913209617695,True
Ahmednagar,Karjat,March 2024,2013.0,Fruit,Lemon,18.5623015,75.1345313,68.0,21.65605096,16.0,17.0,18.0,17.5,10.92,4.8768,5.3340000000000005,21.656050960000005,22.27440679238591,2.8553489901184883,True
Ahmednagar,Karjat,July 2023,2020.0,Fruit,Lemon,18.6935874,74.9250466,9.0,2.866242038,3.0,2.0,2.0,2.0,3.25,0.9144000000000001,0.6096,2.8662420379999998,3.165353367268363,10.435661933040254,True
Ahmednagar,Karjat,March 2024,2013.0,Fruit,Lemon,18.5618808,75.1343289,53.0,16.87898089,14.0,13.0,12.0,12.5,10.92,4.2672,3.81,16.878980890000005,16.884171785743995,0.03075360875054523,True
Ahmednagar,Karjat,March 2024,2013.0,Fruit,Lemon,18.5627084,75.1346561,59.0,18.78980892,15.0,14.0,12.0,13.0,10.92,4.572,3.9624,18.789808919999995,17.628568704640756,-6.180159789295183,True
Ahmednagar,Jamkhed,February 2024,2012.0,Fruit,Lemon,18.7302583,75.1817483,58.0,18.47133758,7.0,11.0,9.0,10.0,11.83,2.1336,3.048,18.47133758,11.417596078077176,-38.18749709582658,False
Ahmednagar,Karjat,March 2024,2013.0,Fruit,Lemon,18.5623154,75.1345186,79.0,25.15923567,16.0,17.0,15.0,16.0,10.92,4.8768,4.8768,25.15923567,20.562585538541576,-18.27022963555087,True
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Lemon,18.7762596,74.4489454,45.0,14.33121019,10.0,9.0,9.0,9.0,4.25,3.048,2.7432000000000003,14.331210190000002,13.7881694573899,-3.789217556721229,True
Ahmednagar,Karjat,February 2024,2012.0,Fruit,Lemon,18.5384776,75.0076724,55.0,17.51592357,11.0,16.0,14.0,15.0,11.83,3.3528000000000002,4.572,17.51592357,17.00638178160091,-2.9090203914328363,True
Ahmednagar,Jamkhed,February 2024,2012.0,Fruit,Lemon,18.7303742,75.1816595,65.0,20.70063694,12.0,18.0,19.0,18.5,11.83,3.6576000000000004,5.638800000000001,20.70063694,20.65314143985817,-0.22943980071478912,True
Ahmednagar,Karjat,March 2024,2013.0,Fruit,Lemon,18.5625267,75.134315,55.0,17.51592357,14.0,14.0,16.0,15.0,10.92,4.2672,4.572,17.51592357,19.143119534445713,9.289809686271148,True
Ahmednagar,Karjat,March 2024,2013.0,Fruit,Lemon,18.5621828,75.1342224,68.0,21.65605096,13.0,17.0,16.0,16.5,10.92,3.9624,5.0292,21.656050960000005,19.668104528172655,-9.179634992082368,True
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Lemon,18.7993178,74.4676763,39.0,12.42038217,9.0,7.0,7.0,7.0,3.25,2.7432000000000003,2.1336,12.420382169999998,11.641890009369083,-6.26785995773361,True
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Lemon,18.7761608,74.4487448,32.0,10.1910828,8.0,7.0,6.0,6.5,4.25,2.4384,1.9812,10.191082800000002,10.20638363647935,0.1501394579911359,True
Ahmednagar,Karjat,March 2024,2013.0,Fruit,Lemon,18.5618517,75.13442,72.0,22.92993631,19.0,18.0,18.0,18.0,10.92,5.7912,5.486400000000001,22.929936309999995,23.67812625717701,3.262939491248043,True
Ahmednagar,Karjat,March 2024,2013.0,Fruit,Lemon,18.5626156,75.1343176,53.0,16.87898089,10.0,16.0,14.0,15.0,10.92,3.048,4.572,16.878980890000005,17.14362734724864,1.5679054261233563,True
Ahmednagar,Jamkhed,February 2024,2012.0,Fruit,Lemon,18.7305754,75.1817968,70.0,22.29299363,11.0,20.0,21.0,20.5,11.83,3.3528000000000002,6.2484,22.292993629999998,21.70001531915469,-2.6599312801459196,True
Ahmednagar,Karjat,July 2023,2020.0,Fruit,Lemon,18.6937971,74.9251388,8.0,2.547770701,2.0,2.0,2.0,2.0,3.25,0.6096,0.6096,2.547770701,2.7592515528214294,8.30062343280826,True
Ahmednagar,Karjat,March 2024,2013.0,Fruit,Lemon,18.5619533,75.13441,62.0,19.74522293,16.0,17.0,16.0,16.5,10.92,4.8768,5.0292,19.74522293,21.059955297765523,6.658483281887778,True
Ahmednagar,Karjat,March 2024,2013.0,Fruit,Lemon,18.56211,75.1345267,74.0,23.56687898,16.0,15.0,15.0,15.0,10.92,4.8768,4.572,23.56687898,19.98363724809321,-15.204566268396006,True
Ahmednagar,Jamkhed,February 2024,2012.0,Fruit,Lemon,18.7301262,75.1816266,65.0,20.70063694,12.5,18.0,17.0,17.5,11.83,3.81,5.3340000000000005,20.70063694,20.20856718000603,-2.3770754562780656,True
Ahmednagar,Karjat,February 2024,2008.0,Fruit,Lemon,18.7269965,74.9843167,29.0,9.23566879,9.7,9.9,12.0,10.95,15.83,2.95656,3.33756,9.23566879,12.571308706333225,36.116928748515946,True
Ahmednagar,Karjat,March 2024,2013.0,Fruit,Lemon,18.5617815,75.1343439,70.0,22.29299363,12.0,14.0,13.0,13.5,10.92,3.6576000000000004,4.1148,22.292993629999998,17.077849849863377,-23.3936449572144,True
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Lemon,18.7761884,74.4487581,51.0,16.24203822,10.0,9.0,9.0,9.0,4.25,3.048,2.7432000000000003,16.242038219999998,14.025101487998944,-13.64937517060623,True
Ahmednagar,Karjat,March 2024,2015.0,Fruit,Lemon,18.7265882,74.9848465,58.0,18.47133758,10.0,13.0,15.0,14.0,8.92,3.048,4.2672,18.47133758,16.60233108235991,-10.118414487014586,True
Ahmednagar,Jamkhed,February 2024,2012.0,Fruit,Lemon,18.7302431,75.1817691,60.0,19.10828025,12.0,14.0,14.0,14.0,11.83,3.6576000000000004,4.2672,19.10828025,16.602017765837008,-13.116107003732017,True
Ahmednagar,Jamkhed,February 2024,2012.0,Fruit,Lemon,18.7307807,75.1815604,48.0,15.2866242,10.0,13.0,12.4,12.7,11.83,3.048,3.87096,15.2866242,14.83230766891252,-2.971987308273596,True
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Lemon,18.5706258,75.28393,66.0,21.01910828,11.0,13.5,15.0,14.25,7.92,3.3528000000000002,4.3434,21.019108280000005,17.877300926866884,-14.94738649842057,True
Ahmednagar,Karjat,March 2024,2013.0,Fruit,Lemon,18.5620602,75.1343564,59.0,18.78980892,14.0,16.0,17.0,16.5,10.92,4.2672,5.0292,18.789808919999995,20.169737265700366,7.344025431954054,True
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Lemon,18.7992998,74.4680516,35.0,11.14649682,10.0,7.0,7.0,7.0,3.25,3.048,2.1336,11.146496819999998,11.929314734193722,7.022994998653981,True
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Lemon,18.7761293,74.4485876,45.0,14.33121019,10.0,8.0,9.0,8.5,4.25,3.048,2.5908,14.331210190000002,13.22306257163488,-7.732407826509741,True
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Lemon,18.5705528,75.2839248,42.0,13.37579618,10.0,11.0,12.0,11.5,7.92,3.048,3.5052000000000003,13.375796179999998,15.06656661323391,12.640521808802799,True
Ahmednagar,Jamkhed,February 2024,2012.0,Fruit,Lemon,18.7306378,75.1819443,65.0,20.70063694,14.0,15.0,17.0,16.0,11.83,4.2672,4.8768,20.70063694,19.60805579310514,-5.278007387220319,True
Ahmednagar,Karjat,March 2024,2013.0,Fruit,Lemon,18.5626133,75.1344,51.0,16.24203822,12.0,14.0,13.0,13.5,10.92,3.6576000000000004,4.1148,16.242038219999998,16.518108993344946,1.699729859057972,True
Ahmednagar,Karjat,February 2024,2012.0,Fruit,Lemon,18.53896,75.007665,34.0,10.82802548,10.0,11.0,12.0,11.5,11.83,3.048,3.5052000000000003,10.82802548,14.001692043314,29.30974413734016,True
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Lemon,18.7462469,74.9649237,10.0,3.184713376,5.0,5.0,4.0,4.5,4.92,1.524,1.3716000000000002,3.184713376,6.496335153985138,103.98492382207829,False
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Lemon,18.5711319,75.2843626,41.0,13.05732484,11.0,13.0,12.0,12.5,7.92,3.3528000000000002,3.81,13.057324839999998,16.242356429221946,24.392680953030105,True
Ahmednagar,Jamkhed,February 2024,2012.0,Fruit,Lemon,18.7305193,75.1815699,52.0,16.56050955,11.5,14.0,13.5,13.75,11.83,3.5052000000000003,4.191,16.56050955,16.33631156733357,-1.3538108956703476,True
